InvoiceNo,ProductId,Quantity,TypeId,Reorder_Cause_ID
IVOS2308-0633,3474,1,4,
IVOS2308-0634,983,1,4,
IVOS2308-0634,1615,2,3,
IVOS2308-0634,3474,1,4,
IVOS2308-0635,189,2,3,
IVOS2308-0635,983,1,4,
IVOS2308-0635,3474,1,4,
IVOS2308-0636,983,1,4,
IVOS2308-0636,1602,2,3,
IVOS2308-0636,3474,1,4,
IVOS2308-0637,983,1,4,
IVOS2308-0637,3091,2,3,
IVOS2308-0637,3474,1,4,
IVOS2308-0638,189,2,3,
IVOS2308-0638,983,1,4,
IVOS2308-0638,3474,1,4,
IVOS2308-0639,983,1,4,
IVOS2308-0639,1610,2,3,
IVOS2308-0639,3474,1,4,
IVOS2308-0640,192,2,3,
IVOS2308-0640,983,1,4,
IVOS2308-0640,3474,1,4,
IVOS2308-0641,983,1,4,
IVOS2308-0641,1606,2,3,
IVOS2308-0641,3474,1,4,
IVOS2308-0658,146,2,3,
IVOS2308-0658,983,1,4,
IVOS2308-0658,3474,1,4,
IVOS2309-0002,146,2,3,
IVOS2309-0002,983,1,4,
IVOS2309-0002,3474,1,4,
IVOS2309-0003,192,2,3,
IVOS2309-0003,983,1,4,
IVOS2309-0003,3474,1,4,
IVOS2309-0013,983,1,4,
IVOS2309-0013,1603,2,3,
IVOS2309-0013,3474,1,4,
IVOS2309-0028,191,2,3,
IVOS2309-0028,983,1,4,
IVOS2309-0028,3474,1,4,
IVOS2309-0029,983,1,4,
IVOS2309-0029,3331,2,3,
IVOS2309-0029,3474,1,4,
IVOS2309-0030,191,2,3,
IVOS2309-0030,983,1,4,
IVOS2309-0030,3474,1,4,
IVOS2309-0031,983,1,4,
IVOS2309-0031,1602,2,3,
IVOS2309-0031,3474,1,4,
IVOS2309-0032,189,2,3,
IVOS2309-0032,983,1,4,
IVOS2309-0032,3474,1,4,
IVOS2309-0033,189,2,3,
IVOS2309-0033,983,1,4,
IVOS2309-0033,3474,1,4,
IVOS2309-0034,189,2,3,
IVOS2309-0034,983,1,4,
IVOS2309-0034,3474,1,4,
IVOS2309-0035,983,1,4,
IVOS2309-0035,1603,2,3,
IVOS2309-0035,3474,1,4,
IVOS2309-0036,983,1,4,
IVOS2309-0036,1603,2,3,
IVOS2309-0036,3474,1,4,
IVOS2309-0062,683,2,3,
IVOS2309-0062,1244,2,3,
IVOS2309-0062,1246,2,3,
IVOS2309-0062,1309,2,3,
IVOS2309-0062,1318,2,3,
IVOS2309-0062,1326,2,3,
IVOS2309-0062,1331,2,3,
IVOS2309-0062,1334,2,3,
IVOS2309-0062,1338,2,3,
IVOS2309-0062,1339,2,3,
IVOS2309-0062,1365,2,3,
IVOS2309-0062,1366,2,3,
IVOS2309-0062,1371,2,3,7
IVOS2309-0062,1372,2,3,
IVOS2309-0062,1379,1,3,
IVOS2309-0062,1387,2,3,
IVOS2309-0062,1503,2,3,
IVOS2309-0062,1505,2,3,
IVOS2309-0062,1509,2,3,
IVOS2309-0062,1510,2,3,
IVOS2309-0062,2464,2,3,
IVOS2309-0062,2466,1,3,
IVOS2309-0062,2466,2,3,
IVOS2309-0067,189,2,3,
IVOS2309-0067,983,1,4,
IVOS2309-0067,3474,1,4,
IVOS2309-0068,983,1,4,
IVOS2309-0068,3091,2,3,
IVOS2309-0068,3474,1,4,
IVOS2309-0069,196,2,3,
IVOS2309-0069,983,1,4,
IVOS2309-0069,3474,1,4,
IVOS2309-0070,983,1,4,
IVOS2309-0070,1606,2,3,
IVOS2309-0070,3474,1,4,
IVOS2309-0071,983,1,4,
IVOS2309-0071,1606,2,3,
IVOS2309-0071,3474,1,4,
IVOS2309-0072,194,2,3,
IVOS2309-0072,983,1,4,
IVOS2309-0072,3474,1,4,
IVOS2309-0073,983,1,4,
IVOS2309-0073,1608,2,3,
IVOS2309-0073,3474,1,4,
IVOS2309-0074,189,2,3,
IVOS2309-0074,983,1,4,
IVOS2309-0074,3474,1,4,
IVOS2309-0075,983,1,4,
IVOS2309-0075,1603,2,3,
IVOS2309-0075,3474,1,4,
IVOS2309-0090,983,1,4,
IVOS2309-0090,3414,2,3,
IVOS2309-0090,3474,1,4,
IVOS2309-0110,191,2,3,
IVOS2309-0110,983,1,4,
IVOS2309-0110,3474,1,4,
IVOS2309-0111,189,2,3,
IVOS2309-0111,983,1,4,
IVOS2309-0111,3474,1,4,
IVOS2309-0112,191,2,3,
IVOS2309-0112,983,1,4,
IVOS2309-0112,3474,1,4,
IVOS2309-0116,191,2,3,
IVOS2309-0116,983,1,4,
IVOS2309-0116,3474,1,4,
IVOS2309-0147,983,1,4,
IVOS2309-0147,1609,2,3,
IVOS2309-0147,3474,1,4,
IVOS2309-0148,196,2,3,
IVOS2309-0148,983,1,4,
IVOS2309-0148,3474,1,4,
IVOS2309-0149,983,1,4,
IVOS2309-0149,1607,2,3,
IVOS2309-0149,3474,1,4,
IVOS2309-0150,983,1,4,
IVOS2309-0150,3091,2,3,
IVOS2309-0150,3474,1,4,
IVOS2309-0151,983,1,4,
IVOS2309-0151,3426,2,3,
IVOS2309-0151,3474,1,4,
IVOS2309-0169,701,2,3,
IVOS2309-0169,983,1,4,
IVOS2309-0169,1296,1,3,
IVOS2309-0169,1396,2,3,
IVOS2309-0169,1405,2,3,
IVOS2309-0169,1407,2,3,
IVOS2309-0169,1413,2,3,
IVOS2309-0169,1418,2,3,
IVOS2309-0169,1422,2,3,
IVOS2309-0169,1426,2,3,15
IVOS2309-0169,1495,2,3,
IVOS2309-0169,1500,2,3,
IVOS2309-0169,1613,106,4,
IVOS2309-0169,2515,2,3,
IVOS2309-0169,2530,2,3,
IVOS2309-0169,3122,2,3,
IVOS2309-0169,3342,2,3,
IVOS2309-0169,3353,2,3,
IVOS2309-0169,3363,2,3,
IVOS2309-0169,3378,2,3,
IVOS2309-0169,3462,1,3,
IVOS2309-0169,3462,2,3,
IVOS2309-0171,192,2,3,
IVOS2309-0171,983,1,4,
IVOS2309-0171,3474,1,4,
IVOS2309-0172,189,2,3,
IVOS2309-0172,192,2,3,
IVOS2309-0172,983,1,4,
IVOS2309-0172,3474,1,4,
IVOS2309-0190,983,1,4,
IVOS2309-0190,3398,2,3,
IVOS2309-0190,3474,1,4,
IVOS2309-0195,983,1,4,
IVOS2309-0195,1655,2,3,
IVOS2309-0195,3474,1,4,
IVOS2309-0196,983,1,4,
IVOS2309-0196,1605,2,3,
IVOS2309-0196,3474,1,4,
IVOS2309-0197,194,2,3,
IVOS2309-0197,983,1,4,
IVOS2309-0197,3474,1,4,
IVOS2309-0198,195,2,3,
IVOS2309-0198,983,1,4,
IVOS2309-0198,3474,1,4,
IVOS2309-0201,1244,2,3,
IVOS2309-0201,1309,2,3,
IVOS2309-0201,1326,2,3,
IVOS2309-0201,1333,2,3,
IVOS2309-0201,1338,2,3,
IVOS2309-0201,1343,2,3,
IVOS2309-0201,1365,2,3,
IVOS2309-0201,1366,2,3,
IVOS2309-0201,1367,2,3,
IVOS2309-0201,1370,2,3,
IVOS2309-0201,1372,2,3,
IVOS2309-0201,1421,2,3,
IVOS2309-0201,1503,2,3,
IVOS2309-0201,1510,1,3,
IVOS2309-0201,1559,2,3,
IVOS2309-0201,2453,2,3,
IVOS2309-0201,2480,1,3,
IVOS2309-0201,3364,2,3,
IVOS2309-0202,983,1,4,
IVOS2309-0202,985,1,4,
IVOS2309-0202,1605,2,3,
IVOS2309-0210,192,2,3,
IVOS2309-0210,983,1,4,
IVOS2309-0210,3474,1,4,
IVOS2309-0211,192,2,3,
IVOS2309-0211,983,1,4,
IVOS2309-0211,3474,1,4,
IVOS2309-0225,983,1,4,
IVOS2309-0225,1603,2,3,
IVOS2309-0225,3474,1,4,
IVOS2309-0230,191,2,3,
IVOS2309-0230,983,1,4,
IVOS2309-0230,3474,1,4,
IVOS2309-0231,191,2,3,
IVOS2309-0231,983,1,4,
IVOS2309-0231,3474,1,4,
IVOS2309-0232,191,2,3,
IVOS2309-0232,983,1,4,
IVOS2309-0232,3474,1,4,
IVOS2309-0234,983,1,4,
IVOS2309-0234,1603,2,3,
IVOS2309-0234,3474,1,4,
IVOS2309-0235,189,2,3,
IVOS2309-0235,983,1,4,
IVOS2309-0235,3474,1,4,
IVOS2309-0236,189,2,3,
IVOS2309-0236,983,1,4,
IVOS2309-0236,3474,1,4,
IVOS2309-0237,983,1,4,
IVOS2309-0237,3091,2,3,
IVOS2309-0237,3474,1,4,
IVOS2309-0238,189,2,3,
IVOS2309-0238,983,1,4,
IVOS2309-0238,3474,1,4,
IVOS2309-0239,192,2,3,
IVOS2309-0239,983,1,4,
IVOS2309-0239,3474,1,4,
IVOS2309-0240,194,2,3,
IVOS2309-0240,983,1,4,
IVOS2309-0240,3474,1,4,
IVOS2309-0243,983,1,4,
IVOS2309-0243,1603,2,3,
IVOS2309-0243,3474,1,4,
IVOS2309-0244,983,1,4,
IVOS2309-0244,3091,2,3,
IVOS2309-0244,3474,1,4,
IVOS2309-0253,191,2,3,
IVOS2309-0253,983,1,4,
IVOS2309-0253,3474,1,4,
IVOS2309-0260,983,1,4,
IVOS2309-0260,1603,2,3,
IVOS2309-0260,3474,1,4,
IVOS2309-0261,189,2,3,
IVOS2309-0261,983,1,4,
IVOS2309-0261,3474,1,4,
IVOS2309-0262,983,1,4,
IVOS2309-0262,1602,2,3,
IVOS2309-0262,3474,1,4,
IVOS2309-0263,191,2,3,
IVOS2309-0263,983,1,4,
IVOS2309-0263,3474,1,4,
IVOS2309-0264,191,2,3,
IVOS2309-0264,983,1,4,
IVOS2309-0264,3474,1,4,
IVOS2309-0265,189,2,3,
IVOS2309-0265,983,1,4,
IVOS2309-0265,3474,1,4,
IVOS2309-0290,983,1,4,
IVOS2309-0290,3398,2,3,
IVOS2309-0290,3474,1,4,
IVOS2309-0339,189,2,3,
IVOS2309-0339,983,1,4,
IVOS2309-0339,3474,1,4,
IVOS2309-0340,189,2,3,
IVOS2309-0340,983,1,4,
IVOS2309-0340,3474,1,4,
IVOS2309-0341,983,1,4,
IVOS2309-0341,1602,2,3,
IVOS2309-0341,3474,1,4,
IVOS2309-0345,678,2,3,
IVOS2309-0345,1238,2,3,
IVOS2309-0345,1244,2,3,
IVOS2309-0345,1326,2,3,
IVOS2309-0345,1339,2,3,2
IVOS2309-0345,1373,2,3,
IVOS2309-0345,1379,2,3,
IVOS2309-0345,1381,2,3,
IVOS2309-0345,1384,2,3,
IVOS2309-0345,1391,2,3,
IVOS2309-0345,1399,2,3,
IVOS2309-0345,1427,2,3,7
IVOS2309-0345,1510,2,3,
IVOS2309-0345,2447,2,3,
IVOS2309-0345,2466,2,3,
IVOS2309-0345,3362,2,3,
IVOS2309-0349,983,1,4,
IVOS2309-0349,3091,2,3,
IVOS2309-0349,3474,1,4,
IVOS2309-0350,983,1,4,
IVOS2309-0350,1605,2,3,
IVOS2309-0350,3474,1,4,
IVOS2309-0351,983,1,4,
IVOS2309-0351,1602,2,3,
IVOS2309-0351,3474,1,4,
IVOS2309-0352,189,2,3,
IVOS2309-0352,983,1,4,
IVOS2309-0352,3474,1,4,
IVOS2309-0353,191,2,3,
IVOS2309-0353,983,1,4,
IVOS2309-0353,3474,1,4,
IVOS2309-0354,983,1,4,
IVOS2309-0354,1603,2,3,
IVOS2309-0354,3474,1,4,
IVOS2309-0355,983,1,4,
IVOS2309-0355,1602,2,3,
IVOS2309-0355,3474,1,4,
IVOS2309-0356,983,1,4,
IVOS2309-0356,3426,2,3,
IVOS2309-0356,3474,1,4,
IVOS2309-0357,191,2,3,
IVOS2309-0357,983,1,4,
IVOS2309-0357,3474,1,4,
IVOS2309-0358,191,2,3,
IVOS2309-0358,983,1,4,
IVOS2309-0358,3474,1,4,
IVOS2309-0359,189,2,3,
IVOS2309-0359,983,1,4,
IVOS2309-0359,3474,1,4,
IVOS2309-0360,983,1,4,
IVOS2309-0360,3398,2,3,
IVOS2309-0360,3474,1,4,
IVOS2309-0379,195,2,3,
IVOS2309-0379,983,1,4,
IVOS2309-0379,3474,1,4,
IVOS2309-0380,192,2,3,
IVOS2309-0380,983,1,4,
IVOS2309-0380,3474,1,4,
IVOS2309-0381,195,2,3,
IVOS2309-0381,983,1,4,
IVOS2309-0381,3474,1,4,
IVOS2309-0382,983,1,4,
IVOS2309-0382,3398,2,3,
IVOS2309-0382,3474,1,4,
IVOS2309-0383,189,2,3,
IVOS2309-0383,983,1,4,
IVOS2309-0383,3474,1,4,
IVOS2309-0390,983,1,4,
IVOS2309-0390,1609,2,3,
IVOS2309-0390,3474,1,4,
IVOS2309-0409,191,2,3,
IVOS2309-0409,983,1,4,
IVOS2309-0409,3474,1,4,
IVOS2309-0410,189,2,3,
IVOS2309-0410,983,1,4,
IVOS2309-0410,3474,1,4,
IVOS2309-0414,198,2,3,
IVOS2309-0414,983,1,4,
IVOS2309-0414,3474,1,4,
IVOS2309-0449,983,1,4,
IVOS2309-0449,3398,2,3,
IVOS2309-0449,3474,1,4,
IVOS2309-0450,983,1,4,
IVOS2309-0450,1619,2,3,
IVOS2309-0450,3474,1,4,
IVOS2309-0451,194,2,3,
IVOS2309-0451,983,1,4,
IVOS2309-0451,3474,1,4,
IVOS2309-0452,192,2,3,
IVOS2309-0452,983,1,4,
IVOS2309-0452,3474,1,4,
IVOS2309-0453,195,2,3,
IVOS2309-0453,983,1,4,
IVOS2309-0453,3474,1,4,
IVOS2309-0454,983,1,4,
IVOS2309-0454,3398,2,3,
IVOS2309-0454,3474,1,4,
IVOS2309-0457,194,2,3,
IVOS2309-0457,983,1,4,
IVOS2309-0457,3474,1,4,
IVOS2309-0498,189,2,3,
IVOS2309-0498,983,1,4,
IVOS2309-0498,3474,1,4,
IVOS2309-0499,983,1,4,
IVOS2309-0499,1652,2,3,
IVOS2309-0499,3474,1,4,
IVOS2309-0500,983,1,4,
IVOS2309-0500,1606,2,3,
IVOS2309-0500,3474,1,4,
IVOS2309-0501,195,2,3,
IVOS2309-0501,983,1,4,
IVOS2309-0501,3474,1,4,
IVOS2309-0502,189,2,3,
IVOS2309-0502,983,1,4,
IVOS2309-0502,3474,1,4,
IVOS2309-0503,191,2,3,
IVOS2309-0503,983,1,4,
IVOS2309-0503,3474,1,4,
IVOS2309-0504,191,2,3,
IVOS2309-0504,983,1,4,
IVOS2309-0504,3474,1,4,
IVOS2309-0505,983,1,4,
IVOS2309-0505,1606,2,3,
IVOS2309-0505,3474,1,4,
IVOS2309-0506,191,2,3,
IVOS2309-0506,983,1,4,
IVOS2309-0506,3474,1,4,
IVOS2309-0507,191,2,3,
IVOS2309-0507,983,1,4,
IVOS2309-0507,3474,1,4,
IVOS2309-0508,983,1,4,
IVOS2309-0508,1603,2,3,
IVOS2309-0508,3474,1,4,
IVOS2309-0509,191,2,3,
IVOS2309-0509,983,1,4,
IVOS2309-0509,3474,1,4,
IVOS2309-0510,983,1,4,
IVOS2309-0510,3398,2,3,
IVOS2309-0510,3474,1,4,
IVOS2309-0511,983,1,4,
IVOS2309-0511,1606,2,3,
IVOS2309-0511,3474,1,4,
IVOS2309-0512,194,2,3,
IVOS2309-0512,3474,1,4,
IVOS2309-0526,189,2,3,
IVOS2309-0526,983,1,4,
IVOS2309-0526,3474,1,4,
IVOS2309-0527,708,2,3,
IVOS2309-0527,1297,2,3,
IVOS2309-0527,1309,2,3,
IVOS2309-0527,1316,2,3,
IVOS2309-0527,1327,2,3,
IVOS2309-0527,1331,2,3,
IVOS2309-0527,1333,2,3,
IVOS2309-0527,1365,2,3,
IVOS2309-0527,1371,2,3,
IVOS2309-0527,1379,2,3,
IVOS2309-0527,1381,2,3,
IVOS2309-0527,1384,2,3,
IVOS2309-0527,1385,2,3,
IVOS2309-0527,1415,2,3,7
IVOS2309-0527,1416,2,3,
IVOS2309-0527,1505,2,3,
IVOS2309-0527,1510,2,3,
IVOS2309-0527,2455,2,3,
IVOS2309-0527,2464,2,3,
IVOS2309-0527,2466,2,3,
IVOS2309-0527,3343,2,3,
IVOS2309-0530,983,1,4,
IVOS2309-0530,1606,2,3,
IVOS2309-0530,3474,1,4,
IVOS2309-0531,194,2,3,
IVOS2309-0531,983,1,4,
IVOS2309-0531,3474,1,4,
IVOS2309-0532,189,2,3,
IVOS2309-0532,983,1,4,
IVOS2309-0532,3474,1,4,
IVOS2309-0533,983,1,4,
IVOS2309-0533,1603,2,3,
IVOS2309-0533,3474,1,4,
IVOS2309-0534,192,2,3,
IVOS2309-0534,983,1,4,
IVOS2309-0534,3474,1,4,
IVOS2309-0550,189,2,3,
IVOS2309-0550,983,1,4,
IVOS2309-0550,3474,1,4,
IVOS2309-0551,189,2,3,
IVOS2309-0551,983,1,4,
IVOS2309-0551,3474,1,4,
IVOS2309-0552,983,1,4,
IVOS2309-0552,1603,2,3,
IVOS2309-0552,3474,1,4,
IVOS2309-0553,191,2,3,
IVOS2309-0553,983,1,4,
IVOS2309-0553,3474,1,4,
IVOS2309-0554,189,2,3,
IVOS2309-0554,983,1,4,
IVOS2309-0554,3474,1,4,
IVOS2309-0555,983,1,4,
IVOS2309-0555,1237,2,3,
IVOS2309-0555,1364,2,3,
IVOS2309-0555,1396,2,3,6
IVOS2309-0555,1396,,,
IVOS2309-0555,1403,2,3,
IVOS2309-0555,1407,2,3,
IVOS2309-0555,1409,2,3,
IVOS2309-0555,1413,2,3,
IVOS2309-0555,1437,2,3,
IVOS2309-0555,1613,88,4,
IVOS2309-0555,2515,2,3,
IVOS2309-0555,2528,2,3,
IVOS2309-0555,2530,2,3,
IVOS2309-0555,2537,2,3,
IVOS2309-0555,3122,2,3,
IVOS2309-0555,3123,2,3,
IVOS2309-0555,3342,2,3,
IVOS2309-0555,3355,2,3,
IVOS2309-0555,3359,2,3,
IVOS2309-0555,3363,2,3,
IVOS2309-0555,3371,2,3,
IVOS2309-0584,194,2,3,
IVOS2309-0584,983,1,4,
IVOS2309-0584,3474,1,4,
IVOS2309-0585,983,1,4,
IVOS2309-0585,1602,2,3,
IVOS2309-0585,3474,1,4,
IVOS2309-0600,189,2,3,
IVOS2309-0600,983,1,4,
IVOS2309-0600,3474,1,4,
IVOS2309-0601,191,2,3,
IVOS2309-0601,983,1,4,
IVOS2309-0601,3474,1,4,
IVOS2309-0602,983,1,4,
IVOS2309-0602,1619,2,3,
IVOS2309-0602,3474,1,4,
IVOS2309-0603,189,2,3,
IVOS2309-0603,983,1,4,
IVOS2309-0603,3474,1,4,
IVOS2309-0604,189,2,3,
IVOS2309-0604,983,1,4,
IVOS2309-0604,3474,1,4,
IVOS2309-0621,983,1,4,
IVOS2309-0621,3398,2,3,
IVOS2309-0621,3474,1,4,
IVOS2309-0644,983,1,4,
IVOS2309-0644,1602,2,3,
IVOS2309-0644,3474,1,4,
IVOS2309-0657,165,2,3,
IVOS2309-0657,309,2,3,
IVOS2309-0657,313,2,3,
IVOS2309-0657,315,2,3,
IVOS2309-0657,983,1,4,
IVOS2310-0004,983,1,4,
IVOS2310-0004,1615,2,3,
IVOS2310-0004,3474,1,4,
IVOS2310-0005,983,1,4,
IVOS2310-0005,3331,2,3,
IVOS2310-0005,3474,1,4,
IVOS2310-0006,189,2,3,
IVOS2310-0006,983,1,4,
IVOS2310-0006,3398,2,3,
IVOS2310-0012,676,2,3,
IVOS2310-0012,708,2,3,
IVOS2310-0012,1316,2,3,
IVOS2310-0012,1319,2,3,
IVOS2310-0012,1321,2,3,
IVOS2310-0012,1326,2,3,
IVOS2310-0012,1338,2,3,
IVOS2310-0012,1365,2,3,
IVOS2310-0012,1373,2,3,
IVOS2310-0012,1379,2,3,
IVOS2310-0012,1384,2,3,
IVOS2310-0012,1385,2,3,
IVOS2310-0012,2447,1,3,
IVOS2310-0012,2466,2,3,
IVOS2310-0012,3362,1,3,6
IVOS2310-0033,189,2,3,
IVOS2310-0033,983,1,4,
IVOS2310-0033,3474,1,4,
IVOS2310-0034,983,1,4,
IVOS2310-0034,3415,2,3,
IVOS2310-0034,3474,1,4,
IVOS2310-0035,983,1,4,
IVOS2310-0035,1603,2,3,
IVOS2310-0035,3474,1,4,
IVOS2310-0036,192,2,3,
IVOS2310-0036,983,1,4,
IVOS2310-0036,3474,1,4,
IVOS2310-0037,983,1,4,
IVOS2310-0037,1602,2,3,
IVOS2310-0037,3474,1,4,
IVOS2310-0038,192,2,3,
IVOS2310-0038,983,1,4,
IVOS2310-0038,3474,1,4,
IVOS2310-0039,983,1,4,
IVOS2310-0039,1615,2,3,
IVOS2310-0039,3474,1,4,
IVOS2310-0040,191,2,3,
IVOS2310-0040,983,1,4,
IVOS2310-0040,3474,1,4,
IVOS2310-0044,191,2,3,
IVOS2310-0044,983,1,4,
IVOS2310-0044,3474,1,4,
IVOS2310-0045,983,1,4,
IVOS2310-0045,3332,2,3,
IVOS2310-0045,3474,1,4,
IVOS2310-0046,983,1,4,
IVOS2310-0046,1607,2,3,
IVOS2310-0046,3474,1,4,
IVOS2310-0082,189,2,3,
IVOS2310-0082,983,1,4,
IVOS2310-0082,3474,1,4,
IVOS2310-0083,191,2,3,
IVOS2310-0083,983,1,4,
IVOS2310-0083,3474,1,4,
IVOS2310-0084,191,2,3,
IVOS2310-0084,983,1,4,
IVOS2310-0084,3474,1,4,
IVOS2310-0085,983,1,4,
IVOS2310-0085,1603,2,3,
IVOS2310-0085,3474,1,4,
IVOS2310-0086,191,2,3,
IVOS2310-0086,983,1,4,
IVOS2310-0086,3474,1,4,
IVOS2310-0091,191,2,3,
IVOS2310-0091,983,1,4,
IVOS2310-0091,3474,1,4,
IVOS2310-0092,189,2,3,
IVOS2310-0092,983,1,4,
IVOS2310-0092,3474,1,4,
IVOS2310-0093,191,2,3,
IVOS2310-0093,983,1,4,
IVOS2310-0093,3474,1,4,
IVOS2310-0140,983,1,4,
IVOS2310-0140,1615,2,3,
IVOS2310-0140,3474,1,4,
IVOS2310-0141,191,2,3,
IVOS2310-0141,983,1,4,
IVOS2310-0141,3474,1,4,
IVOS2310-0142,192,2,3,
IVOS2310-0142,983,1,4,
IVOS2310-0142,3474,1,4,
IVOS2310-0143,192,2,3,
IVOS2310-0143,983,1,4,
IVOS2310-0143,3474,1,4,
IVOS2310-0144,194,2,3,
IVOS2310-0144,983,1,4,
IVOS2310-0144,3474,1,4,
IVOS2310-0145,189,2,3,
IVOS2310-0145,983,1,4,
IVOS2310-0145,3474,1,4,
IVOS2310-0146,191,2,3,
IVOS2310-0146,983,1,4,
IVOS2310-0146,3474,1,4,
IVOS2310-0147,983,1,4,
IVOS2310-0147,1615,2,3,
IVOS2310-0147,3474,1,4,
IVOS2310-0148,983,1,4,
IVOS2310-0148,1602,2,3,
IVOS2310-0148,3474,1,4,
IVOS2310-0149,983,1,4,
IVOS2310-0149,1602,2,3,
IVOS2310-0149,3474,1,4,
IVOS2310-0150,191,2,3,
IVOS2310-0150,983,1,4,
IVOS2310-0150,3474,1,4,
IVOS2310-0151,983,1,4,
IVOS2310-0151,1606,2,3,
IVOS2310-0151,3474,1,4,
IVOS2310-0152,192,2,3,
IVOS2310-0152,983,1,4,
IVOS2310-0152,3474,1,4,
IVOS2310-0153,1606,2,3,
IVOS2310-0153,3474,1,4,
IVOS2310-0169,194,2,3,
IVOS2310-0169,983,1,4,
IVOS2310-0169,3475,1,4,
IVOS2310-0172,983,1,4,
IVOS2310-0172,1608,2,3,
IVOS2310-0172,3475,1,4,
IVOS2310-0188,983,1,4,
IVOS2310-0188,1615,2,3,
IVOS2310-0188,3474,1,4,
IVOS2310-0189,191,2,3,
IVOS2310-0189,983,1,4,
IVOS2310-0189,3474,1,4,
IVOS2310-0190,191,2,3,
IVOS2310-0190,983,1,4,
IVOS2310-0190,3474,1,4,
IVOS2310-0191,191,2,3,
IVOS2310-0191,983,1,4,
IVOS2310-0191,3474,1,4,
IVOS2310-0192,189,2,3,
IVOS2310-0192,983,1,4,
IVOS2310-0192,3474,1,4,
IVOS2310-0193,189,2,3,
IVOS2310-0193,983,1,4,
IVOS2310-0193,3474,1,4,
IVOS2310-0219,983,1,4,
IVOS2310-0219,1372,2,3,
IVOS2310-0219,1390,2,3,
IVOS2310-0219,1396,2,3,
IVOS2310-0219,1413,2,3,
IVOS2310-0219,1491,2,3,
IVOS2310-0219,1495,2,3,
IVOS2310-0219,1613,40,4,
IVOS2310-0219,2515,2,3,
IVOS2310-0219,2522,2,3,
IVOS2310-0219,2530,2,3,
IVOS2310-0219,3342,2,3,
IVOS2310-0219,3363,2,3,5
IVOS2310-0219,3363,,,
IVOS2310-0219,3378,2,3,
IVOS2310-0220,688,2,3,
IVOS2310-0220,1241,2,3,
IVOS2310-0220,1242,2,3,
IVOS2310-0220,1244,2,3,
IVOS2310-0220,1246,2,3,
IVOS2310-0220,1297,2,3,
IVOS2310-0220,1316,2,3,
IVOS2310-0220,1322,2,3,
IVOS2310-0220,1326,1,3,
IVOS2310-0220,1326,2,3,
IVOS2310-0220,1338,2,3,
IVOS2310-0220,1344,2,3,
IVOS2310-0220,1372,2,3,15
IVOS2310-0220,2442,2,3,
IVOS2310-0220,2466,2,3,
IVOS2310-0220,2480,2,3,
IVOS2310-0220,2494,2,3,11
IVOS2310-0255,983,1,4,
IVOS2310-0255,3401,2,3,
IVOS2310-0255,3474,1,4,
IVOS2310-0257,983,1,4,
IVOS2310-0257,3410,2,3,
IVOS2310-0257,3474,1,4,
IVOS2310-0275,191,2,3,
IVOS2310-0275,983,1,4,
IVOS2310-0275,3474,1,4,
IVOS2310-0276,194,2,3,
IVOS2310-0276,983,1,4,
IVOS2310-0276,3474,1,4,
IVOS2310-0277,983,1,4,
IVOS2310-0277,3401,2,3,
IVOS2310-0277,3474,1,4,
IVOS2310-0278,191,2,3,
IVOS2310-0278,983,1,4,
IVOS2310-0278,3474,1,4,
IVOS2310-0279,189,2,3,
IVOS2310-0279,983,1,4,
IVOS2310-0279,3474,1,4,
IVOS2310-0280,198,2,3,
IVOS2310-0280,983,1,4,
IVOS2310-0280,3474,1,4,
IVOS2310-0282,192,2,3,
IVOS2310-0282,983,1,4,
IVOS2310-0282,3474,1,4,
IVOS2310-0283,983,1,4,
IVOS2310-0283,1608,2,3,
IVOS2310-0283,3474,1,4,
IVOS2310-0293,148,2,3,
IVOS2310-0293,983,1,4,
IVOS2310-0310,197,2,3,
IVOS2310-0310,983,1,4,
IVOS2310-0310,3474,1,4,
IVOS2310-0311,192,2,3,
IVOS2310-0311,983,1,4,
IVOS2310-0311,3474,1,4,
IVOS2310-0312,191,2,3,
IVOS2310-0312,983,1,4,
IVOS2310-0312,3474,1,4,
IVOS2310-0313,983,1,4,
IVOS2310-0313,1606,2,3,
IVOS2310-0313,3474,1,4,
IVOS2310-0314,191,2,3,
IVOS2310-0314,983,1,4,
IVOS2310-0314,3474,1,4,
IVOS2310-0315,191,2,3,
IVOS2310-0315,983,1,4,
IVOS2310-0315,1603,2,3,
IVOS2310-0315,3474,1,4,
IVOS2310-0316,983,1,4,
IVOS2310-0316,1606,2,3,
IVOS2310-0316,3474,1,4,
IVOS2310-0317,189,2,3,
IVOS2310-0317,983,1,4,
IVOS2310-0317,3474,1,4,
IVOS2310-0318,983,1,4,
IVOS2310-0318,1602,2,3,
IVOS2310-0318,3474,1,4,
IVOS2310-0324,189,2,3,
IVOS2310-0324,983,1,4,
IVOS2310-0324,3474,1,4,
IVOS2310-0346,983,1,4,
IVOS2310-0346,1605,2,3,
IVOS2310-0346,3474,1,4,
IVOS2310-0362,983,1,4,
IVOS2310-0362,1608,2,3,
IVOS2310-0362,3474,1,4,
IVOS2310-0363,194,2,3,
IVOS2310-0363,983,1,4,
IVOS2310-0363,3426,2,3,
IVOS2310-0363,3474,1,4,
IVOS2310-0364,983,1,4,
IVOS2310-0364,3091,2,3,
IVOS2310-0364,3474,1,4,
IVOS2310-0365,189,2,3,
